D,64,144642713683984,1000000000,16:10:42:42.821,0
V,129,144642730351534,1000000000,16:10:42:43.821,0
V,130,144642747004782,1000000000,16:10:42:44.820,0
D,65,144642747004782,1000000000,16:10:42:44.820,0
V,131,144642763672115,1000000000,16:10:42:45.820,0
V,132,144642780346027,1000000000,16:10:42:46.820,0
D,66,144642780346027,1000000000,16:10:42:46.820,0
V,133,144642797013785,1000000000,16:10:42:47.820,0
V,134,144642813674774,1000000000,16:10:42:48.820,0
D,67,144642813674774,1000000000,16:10:42:48.820,0
V,135,144642830342240,1000000000,16:10:42:49.820,0
V,136,144642847015572,1000000000,16:10:42:50.820,0
D,68,144642847015572,1000000000,16:10:42:50.820,0
V,137,144642863675901,1000000000,16:10:42:51.820,0
V,138,144642880352399,1000000000,16:10:42:52.821,0
D,69,144642880352399,1000000000,16:10:42:52.821,0
V,139,144642897020032,1000000000,16:10:42:53.821,0
V,140,144642913687614,1000000000,16:10:42:54.821,0
D,70,144642913687614,1000000000,16:10:42:54.821,0
V,141,144642930348402,1000000000,16:10:42:55.820,0
V,142,144642947026568,1000000000,16:10:42:56.821,0
D,71,144642947026568,1000000000,16:10:42:56.821,0
V,143,144642963694034,1000000000,16:10:42:57.821,0
V,144,144642980351283,1000000000,16:10:42:58.821,0
D,72,144642980351283,1000000000,16:10:42:58.821,0
V,145,144642997034947,1000000000,16:10:42:59.822,0
V,146,144643013690862,1000000000,16:10:43:00.821,0
D,73,144643013690861,1000000000,16:10:43:00.821,0
V,147,144643030358369,1000000000,16:10:43:01.821,0
V,148,144643047037449,1000000000,16:10:43:02.822,0
D,74,144643047037449,1000000000,16:10:43:02.822,0
V,149,144643063694448,1000000000,16:10:43:03.821,0
V,150,144643080359278,1000000000,16:10:43:04.821,0
D,75,144643080359279,1000000000,16:10:43:04.821,0
V,151,144643097028568,1000000000,16:10:43:05.821,0
V,152,144643113697316,1000000000,16:10:43:06.821,0
D,76,144643113697317,1000000000,16:10:43:06.821,0
V,153,144643130364907,1000000000,16:10:43:07.821,0
V,154,144643147028031,1000000000,16:10:43:08.821,0
D,77,144643147028031,1000000000,16:10:43:08.821,0
V,155,144643163699694,1000000000,16:10:43:09.821,0
V,156,144643180363650,1000000000,16:10:43:10.821,0
D,78,144643180363650,1000000000,16:10:43:10.821,0
V,157,144643197031367,1000000000,16:10:43:11.821,0
V,158,144643213696531,1000000000,16:10:43:12.821,0
D,79,144643213696531,1000000000,16:10:43:12.821,0
V,159,144643230364529,1000000000,16:10:43:13.821,0
V,160,144643247044361,1000000000,16:10:43:14.822,0
D,80,144643247044361,1000000000,16:10:43:14.822,0
V,161,144643263711826,1000000000,16:10:43:15.822,0
V,162,144643280366158,1000000000,16:10:43:16.821,0
D,81,144643280366158,1000000000,16:10:43:16.821,0
V,163,144643297036489,1000000000,16:10:43:17.822,0
V,164,144643313709404,1000000000,16:10:43:18.822,0
D,82,144643313709404,1000000000,16:10:43:18.822,0
V,165,144643330373026,1000000000,16:10:43:19.822,0
V,166,144643347045523,1000000000,16:10:43:20.822,0
D,83,144643347045524,1000000000,16:10:43:20.822,0
V,167,144643363713156,1000000000,16:10:43:21.822,0
V,168,144643380374947,1000000000,16:10:43:22.822,0
D,84,144643380374947,1000000000,16:10:43:22.822,0
V,169,144643397041693,1000000000,16:10:43:23.822,0
V,170,144643413715316,1000000000,16:10:43:24.822,0
D,85,144643413715316,1000000000,16:10:43:24.822,0
V,171,144643430382866,1000000000,16:10:43:25.822,0
V,172,144643447057655,1000000000,16:10:43:26.823,0
D,86,144643447057654,1000000000,16:10:43:26.823,0
V,173,144643463712321,1000000000,16:10:43:27.822,0
V,174,144643480379276,1000000000,16:10:43:28.822,0
D,87,144643480379276,1000000000,16:10:43:28.822,0
V,175,144643497046784,1000000000,16:10:43:29.822,0
V,176,144643513727490,1000000000,16:10:43:30.823,0
D,88,144643513727490,1000000000,16:10:43:30.823,0
V,177,144643530378904,1000000000,16:10:43:31.822,0
V,178,144643547051694,1000000000,16:10:43:32.823,0
D,89,144643547051694,1000000000,16:10:43:32.823,0
V,179,144643563713607,1000000000,16:10:43:33.822,0
V,180,144643580380940,1000000000,16:10:43:34.822,0
D,90,144643580380940,1000000000,16:10:43:34.822,0
V,181,144643597048531,1000000000,16:10:43:35.822,0
V,182,144643613729446,1000000000,16:10:43:36.823,0
D,91,144643613729446,1000000000,16:10:43:36.823,0
V,183,144643630401694,1000000000,16:10:43:37.824,0
V,184,144643647057023,1000000000,16:10:43:38.823,0
D,92,144643647057024,1000000000,16:10:43:38.823,0
V,185,144643663724574,1000000000,16:10:43:39.823,0
V,186,144643680387196,1000000000,16:10:43:40.823,0
D,93,144643680387196,1000000000,16:10:43:40.823,0
V,187,144643697051444,1000000000,16:10:43:41.823,0
V,188,144643713739608,1000000000,16:10:43:42.824,0
D,94,144643713739608,1000000000,16:10:43:42.824,0
